Business_ID,Name,Address,Coordinates,Number_of_Reviews,Rating,Zip_Code,Cuisine
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,{40.7517141867087:-73.9883603449123},122,3.5,10018,chinese
L37A2JWXfwR_PgKColA8xA,Big Wong,67 Mott St,{40.71624:-73.99842},1384,3.5,10013,chinese
WVsPyl-DGRu0O_rQYdIMVQ,The Best Sichuan,47 W 39th St,{40.75266:-73.98459},20,4.0,10018,chinese
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,165 E Broadway,{40.7139415501646:-73.9899386554248},230,3.5,10002,chinese
5z1CFWRQYu38S6UMIckT9Q,Grace Kitchen,484 Myrtle Ave,{40.6933:-73.96569},28,3.0,11205,chinese
f7-xxpi8s8Qr3ByASArQtQ,China Inn,68 Portland Rd,{50.8326017:-0.1810999},1,5.0,BN3 5DL,chinese
YS8pw7sYOBqaW23FCOqecg,GLUR,144 W 19th St,{40.74121:-73.99665},1,5.0,10011,chinese
XDv71A1J3aIOu_W5sVzZ2w,SHI MIAODAO Yunnan Rice Noodle,33 Saint Marks Pl,{40.72904:-73.9881},85,4.0,10003,chinese
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,85 Eldridge St Lower E,{40.71725:-73.99254},120,4.5,10002,chinese
qFmyAqm0MQbdu_MHX1mhpQ,Oh Dumplings,6 Bergen St,{40.6875754:-73.9929996},56,4.0,11201,chinese
2KDvMziRqVxdbgMMO8QExw,Fu Run Dong Bei,40-09 Prince St,{40.758782:-73.831712},454,4.0,11354,chinese
gQ6DNeLNWQV-zwWyuFeBpg,No.1 Chinese Restaurant,10 S William St,{40.7046671846472:-74.0105490435282},151,3.0,10004,chinese
lpLd3AFaMOV7LfPtvUiq8A,Mission Chinese,171 E Broadway,{40.71386:-73.98966},739,3.0,10002,chinese
A-ert0jDRBfku9ogyW_mEg,Spice Symphony,150 E 50th St,{40.7558937072754:-73.9715347290039},421,4.5,10022,chinese
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,484 Amsterdam Ave,{40.78609:-73.97658},1151,4.0,10024,chinese
IoAUbSudW1Mds5_XY_01Rg,Mission Chinese Food,599 Johnson Ave,{40.70933:-73.92315},57,3.5,11237,chinese
2DlAPX4KBG8e7veOWYR6DQ,New Hardee Chinese Restaurant,835 Dekalb Ave,{40.69244:-73.94299},27,3.5,11221,chinese
QDApjjZAPxFvvbll86NMTA,Hak Box,88 E Broadway,{40.713982:-73.9942284},33,4.5,10002,chinese
MnjB_RIJG0sDTk7dGggA4w,New China,1135 Myrtle Ave,{40.69701:-73.93612},13,3.5,11206,chinese
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,261 Canal St,{40.7190194496717:-74.0008207038045},187,4.0,10013,chinese
BbODF2tZuw4xW_RFwMzwRg,Jiangnan Chinese Cuisine,103 Washington St,{40.70838:-74.01408},50,3.5,10006,chinese
SBJHGtqJyfaU47NPjGAU6A,China Jade,1643 2nd Ave,{40.77747:-73.95239},137,3.5,10028,chinese
C6NvtFvXo86_kEWi3qBYWQ,Golden Dragon,3406 31st Ave,{40.76287:-73.92097},73,3.5,11106,chinese
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace,714 65th St,{40.633533:-74.014343},657,4.0,11220,chinese
5u4T6-Z-KhHrRZ9g54pugQ,Carol's Bun,139 E Broadway,{40.7138317002555:-73.9914554524045},28,4.0,10002,chinese
7yi9uA-LmrGpG6OOuK2byg,Hong Kong Chinese Restaurant,6297 Forest Ave,{40.710983:-73.904869},22,4.0,11385,chinese
Z263fPuSX3B3xNE7izgirw,New Wah On Restaurant,986 Sutter Ave,{40.671097:-73.882299},8,4.5,11208,chinese
Vzx-7-jSEBz2g8NuGVhHvQ,Philippe By Philippe Chow,33 E 60th St,{40.76409:-73.97039},663,3.5,10065,chinese
TjB0wn5MyHM5rDMBCSCnfw,Old Peking,746 Montgomery St,{40.7255268:-74.0683028},37,4.0,07306,chinese
AlI7c_m9flexz49nzgam2g,Bo Hai Dumpling Town,217 E Broadway,{40.714058:-73.987381},6,4.5,10002,chinese
zrV2yUsz1SxymeH51iRBRw,Chuan Tian Xia 川天下,5502 7th Ave,{40.6397:-74.009131},121,4.5,11220,chinese
d96eV2MmIFi4zNNOxBdIZQ,The Dumpling Shop,124 2nd Ave,{40.7281980640218:-73.9877445929247},108,4.5,10003,chinese
ikVDSp8YhAYuy0Lua1hpDA,Great Wall,2234 1st Ave,{40.795074:-73.935684},13,4.0,10029,chinese
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,1049 2nd Ave,{40.75831:-73.96636},244,3.5,10022,chinese
YE2FPm9o32ojTG2_1pJBYw,China House,55-01 Metropolitan Ave,{40.7131484469408:-73.9087347686291},7,4.5,11385,chinese
ezh0BG1qWKKLJa99gb-XzQ,Spice Spirit,900 Bergen Ave,{40.7299773848248:-74.0650781984882},43,4.5,07306,chinese
6KQ-jlXjOgb_uVeZxgimqQ,Hua Long Chinese Restaurant,706 Fulton St,{40.6857872009277:-73.9737319946289},25,3.5,11217,chinese
CesS-E8Q3ztX6VnkXO6wBg,Chinese Tuxedo,5 Doyers St,{40.71433:-73.99804},247,3.5,10013,chinese
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,72-06 Austin,{40.71903:-73.84249},155,4.0,11375,chinese
vSkCDRWX6VvP4PJHHFgoDw,New King Wok Restaurant,2025 7th Ave,{40.8064728:-73.9498444},16,4.0,10027,chinese
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,425 W 15th St,{40.7423387008486:-74.00625},879,4.5,10011,chinese
WCbY8VI2MxsalL2_0i7tkQ,Momo King,139 Lawrence St,{40.6918:-73.98617},2,4.5,11201,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,1268 Amsterdam Ave,{40.81106:-73.95818},66,3.5,10027,chinese
_eWN3zih_cnY0fiLWva9EA,Li Wan Restaurant,6428 Metropolitan Ave,{40.7122917175293:-73.8961334228516},25,4.0,11379,chinese
83ZcxzvtHX2PmsH_wPReOw,Grand Sichuan House,8701 5th Ave,{40.62075:-74.02668},226,4.0,11209,chinese
iQKKS_QwYcgrjFISuDClqQ,Good Joy,216 Dekalb Ave,{40.68942:-73.97067},25,3.0,11205,chinese
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,558 Washington Blvd,{40.7283333339534:-74.0344276659991},126,3.5,07310,chinese
OfqANzeWRlZrdHQuG7pI0w,China Chalet,47 Broadway,{40.7065032987417:-74.012940146627},172,3.0,10006,chinese
FH978pIP1TLRuPAH-MbWIQ,Jing Fong Restaurant,20 Elizabeth St,{40.7159552385198:-73.9971831076206},2274,3.5,10013,chinese
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,{40.81403:-73.95983},234,4.0,10027,chinese
gXuKTGiI6-rwiKGN8iGWZg,Chance Asian Bistro & Bar,223 Smith St,{40.6842:-73.99192},332,4.0,11201,chinese
hWkbadE0u-Eiqg9SAm176Q,Our Place China Chalet,242 E 79th St,{40.7733383:-73.9558029},62,3.0,10075,chinese
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai 佛菩提 Kosher Vegetarian Restaurant,5 Mott St,{40.7138543:-73.9989484},947,4.0,10013,chinese
Jn_p5WaprUY3Ql_539gsWw,M&J Asian Cuisine,600 E 14th St,{40.7292851717997:-73.9780369922164},39,4.0,10009,chinese
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,190 Bleecker St,{40.729087:-74.001525},136,4.0,10012,chinese
g42C_GsiLWzbVY2OZQsoyw,Ho May Kitchen,100 Woodpoint Rd,{40.7186:-73.94072},13,4.0,11211,chinese
4cP9IJekfdFmx8vpMVoY9Q,Sing Hing Chinese Restaurant,576 Grand St,{40.710937:-73.948715},28,3.5,11211,chinese
9gktK6DNHb3k0y-o6nP7pA,J's Wong,717 Franklin Ave,{40.67402:-73.95661},64,3.5,11238,chinese
mRhPjOOf17Q-a8CwLbmBvA,Empire Express,319 9th St,{40.66918:-73.98567},36,3.5,11215,chinese
PBh9J_5HF8dtg2MTTUqVnw,Autumn Asian Restaurant,349 Flatbush Ave,{40.677148:-73.9721409},42,3.5,11238,chinese
b7uTP_afs5Gkf66K7yDl-w,Food King,56 Market St,{40.71173:-73.99401},14,4.0,10002,chinese
_7rU61c3WTVfPS_-FNup8g,J J Chan's Garden,7521 31st Ave,{40.7587084:-73.8922443},113,3.5,11370,chinese
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,795 9th Ave,{40.7653751:-73.9879042},494,3.0,10019,chinese
lmiwPS9tl3cyMDGDeVstqQ,New Apolo,508 Grand St,{40.71078:-73.95076},129,3.5,11211,chinese
ak9vroilf-vpA_GSNWX2Jg,Imperial Palace,13613 37th Ave,{40.761867:-73.830619},418,4.0,11354,chinese
wPL0epJzosoFRYox1a5lvA,New Golden Star,4247 Broadway,{40.8498685:-73.9362273},86,3.5,10033,chinese
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,{40.7727826:-73.9811626},467,3.0,10023,chinese
BAKjtydOJj6KrsGCo-6DEQ,Wing Hing Chinese Restaurant,312 Rogers Ave,{40.665832:-73.953918},13,4.0,11225,chinese
cWPdP8_GqEWxZKRiOonfDg,Di Di Restaurant,2318 Nostrand Ave,{40.62813:-73.94729},38,4.0,11210,chinese
AbfZkSRMtiHE3naWrN-0Eg,Fei Ma,79 Ave A,{40.725114:-73.9845239},46,3.5,10009,chinese
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,811 8th Ave,{40.7616286634162:-73.9868181646996},962,3.5,10019,chinese
YIwYw_A_LRwK66HBTzogYQ,Xing's Chef,46-20 Ditmars Blvd,{40.7701092079077:-73.9021204913637},79,4.0,11105,chinese
neQM053ovAOrf1sVSAPI9w,Radiance Tea House and Books,158 W 55th St,{40.7639799:-73.98065},836,4.0,10019,chinese
9FwX2ye1eCxnPVoQOHHr3g,East Wind Snack Shop,471 16th St,{40.6603409:-73.9799505},178,4.5,11215,chinese
hNLfVfnhexy7qegeYY6tkQ,Panda Chinese Restaurant,73-03 Yellowstone Blvd,{40.717395:-73.8569718},48,3.5,11375,chinese
GmtybiZEicQ4qqPTzhqVew,Taste of China,7100 Grand Ave,{40.72762:-73.892011},52,3.5,11378,chinese
3DmJv5rHFNyQykaUiXBOvA,Hop Lee Kitchen,992 Manhattan Ave,{40.7329099:-73.95455},39,3.5,11222,chinese
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,3600 Broadway,{40.828384:-73.948674},665,4.0,10031,chinese
g_5V15Xp1OvB1QXuGMstYA,Chef Yu,520 8th Ave,{40.75365:-73.99217},567,3.0,10018,chinese
4--r7DCu5l9UEIjs4OwKSQ,Gem Bing Shop,9 Saint Marks Pl,{40.72946:-73.9891},43,4.0,10003,chinese
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,146 E 55th St,{40.7592514705491:-73.9694294705987},295,3.5,10022,chinese
7vFjXvrKINtU3OV4TPqsJQ,Teng Dragon,1516 Amsterdam Ave,{40.8188500278556:-73.9525201544166},1,5.0,10031,chinese
EmJ7rfmv2y6lQZxgA8U__g,Red Peony Chinese Cuisine,24 W 56th St,{40.76278:-73.97589},37,4.0,10019,chinese
aije_BqBVVl-6T13QsnRqQ,August Gatherings,266 Canal St,{40.7186556:-74.0011004},230,3.5,10013,chinese
ovOupYdkZOWUeDMOdt--ng,China North Dumpling,27 Essex St,{40.7158:-73.9898},299,4.0,10002,chinese
x3_DaW2lWCNovheuZV_nAw,小東北 Private Kitchen,3635 Main St,{40.7624327:-73.8311868},66,4.0,11354,chinese
T-EvW9maBebxjs4WPZNpNg,Yaso Noodle Bar,289 Mercer St,{40.730208:-73.994044},23,4.0,10003,chinese
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan Hell's Kitchen,610 9th Ave,{40.75935:-73.99175},294,3.5,10036,chinese
Ri0hq80RV6yrPDHmW4Gu3g,Spice Thai,394 Bedford Ave,{40.710786:-73.963886},11,3.5,11249,chinese
Qn-qGoIkj-9uApdxb_VTeA,La Vie en Szechuan,14 E 33rd St,{40.7473584983999:-73.9843980932541},426,3.0,10016,chinese
XzMVQtnifzlFoq6Uj4795g,A Shen Zhou Restaurant,159 Wilson Ave,{40.70026:-73.92469},58,3.0,11237,chinese
SMImQM_JfZkIZwflTgOAoQ,Yi Ji Shi Mo Noodle Corp,88 Elizabeth St,{40.71824:-73.99583},45,4.5,10013,chinese
vkgl6UT8e7PXoVZUhxXq8w,Good Taste,3801 29th St,{40.7543728:-73.9335449},47,3.5,11101,chinese
YoGcGxo9JxE7NtmMtPaNng,Golden Wok,4218 43rd Ave,{40.745129:-73.921549},44,3.0,11104,chinese
zZkplEhRoGcsDxPgXpxEdQ,New Hong Kong House,1222 Cortelyou Rd,{40.64009:-73.96632},19,3.5,11218,chinese
GDqIF-JMOO-8EM3yKn25_w,New Sze's Garden,201 Cypress Ave,{40.7082630466795:-73.9197599887848},21,4.0,11385,chinese
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,{40.7476119995117:-73.9871597290039},497,3.0,10001,chinese
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,1588 2nd Ave,{40.77536:-73.95317},389,3.5,10028,chinese
w0pDi_iMZd5MqYQ7t5q1dQ,Christopher's Golden Woks,159 Christopher St,{40.73284:-74.00836},51,3.5,10014,chinese
lKxmH-hQ6ezKbq4URKrd-Q,May Wah Fast Food,190 Hester St,{40.71825:-73.99842},326,4.0,10013,chinese
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,963 Grand St,{40.71326:-73.93616},37,4.5,11211,chinese
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,{40.762849:-73.977189},299,3.5,10019,chinese
iKW9zBGWfE9CM6MfK0UtjA,Fong On,81 Division St,{40.71417:-73.9937},31,5.0,10002,chinese
Jr8S-deYDqbDoo-eJI7nyg,Empire Szechuan Garden,4342 46th St,{40.7442226:-73.9186565},41,3.5,11104,chinese
AeLz0uoZH3hxmkcXlwUIGg,Yip's,18 Beaver St,{40.70482:-74.01238},107,3.5,10004,chinese
6kCo3xb87Sc3Aa5ZSWzNnw,Kung Fu Kitchen,610 8th Ave,{40.7555654203146:-73.9907654374838},377,3.5,10018,chinese
lFw3pv2MQ588kSfWodSIAQ,A+ Express,794 Broadway,{40.6996699:-73.9405366},21,3.0,11206,chinese
-zyyt6r1dou9i3vZxwWWeA,New No. 1,1011 Bedford Ave,{40.68935:-73.95494},27,3.0,11205,chinese
8Ef9eUwj4fO3uyY1dgEHsg,Splendid China,2038 Amsterdam Ave,{40.835598:-73.940437},29,3.5,10032,chinese
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,2651 Broadway,{40.797859:-73.969948},547,4.0,10025,chinese
pjbMNd88LRNxvrwaO8kEhQ,New Apollo II,1477 Myrtle Ave,{40.6991691589355:-73.9166564941406},50,3.5,11237,chinese
kWJF8L1u5jdlkLBItUu16w,Bo Ky Restaurant,80 Bayard St,{40.71579:-73.99867},715,3.5,10013,chinese
Nt3Y26a6OMtdBe8xMMJjqQ,Mee Noodle Shop & Grill,930 2nd Ave,{40.754463:-73.968518},288,3.5,10022,chinese
JFFVmuwj8pnSLePgy3f2Iw,Mi Noodle Bar,391 2nd Ave,{40.7377:-73.981304},201,4.5,10010,chinese
zpdVhXIouhc8gkBXceCtrQ,Jisu Vegetarian,125 Canal St,{40.716084:-73.995209},7,4.5,10002,chinese
cJgOTr_PbcGE53-n8B-g1Q,Joe's Steam Rice Roll,36 St Marks Pl,{40.72863:-73.98805},51,4.0,10003,chinese
iCjntZ9WI6Vl_onP_JqZPA,No 1 Chinese Restaurant,479 Ralph Ave,{40.67289:-73.92191},18,3.0,11233,chinese
QBhHq4eN7rtFzmDUciVL-Q,King Wok,222 Varick St,{40.72904:-74.0050399},128,3.5,10014,chinese
XfHgiIsoo1Pr_v04bx9ptg,Sushumai Asian Fusion,112 Stanton St,{40.7211610690848:-73.9872866123915},168,4.5,10002,chinese
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan,85 4th Ave,{40.73168:-73.99007},1598,3.5,10003,chinese
-5npn9NRmOun7VUVLZpjyw,Eat Gai,88 Essex St,{40.7180351:-73.9882738},45,4.0,10002,chinese
4HvBAmpVXUwW5BucwMR13Q,New Neighbor Kitchen,1404 Cortelyou Rd,{40.64075:-73.96507},18,3.5,11226,chinese
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,2705 Broadway,{40.79942:-73.96868},155,3.0,10025,chinese
dRKdRpPEo6rJ2X0RYbfZzQ,Golden Z,1410 Ave U,{40.598533:-73.956928},78,4.0,11229,chinese
RUnj4RTVOSbbHE5zyguhrg,No 1 Flower Drum House,21-05 31st St,{40.777674:-73.908463},81,4.0,11105,chinese
hNFe8WhCibrqT4sFcZmAgw,Kong Sihk Tong 港食堂,65 Bayard St,{40.71542:-73.99813},170,4.0,10013,chinese
3cjw6qOQe5Qf_l_SciOfcQ,Yummy 88,130 Wilson Ave,{40.70075:-73.92605},20,3.5,11237,chinese
SFleMiroXTeWnXfonRic-w,Fast Wok,260 Brook Ave,{40.808:-73.9187199},8,4.0,10454,chinese
nFoosLWJGMBL5CRmrGUKyg,Delicious chinese take out,1584 Rockaway Pkwy,{40.6421039784519:-73.8993319496512},4,4.5,11236,chinese
sGwQYKPaMJ-tD2E4fQ0EJQ,Jardin De China,3737 Junction Blvd,{40.7506089:-73.8700722},220,4.0,11368,chinese
rsbjGGa8kh14ZWYSnK5rGQ,Jac Mao,1771 Hylan Blvd,{40.5859153194951:-74.0929840380287},140,3.5,10305,chinese
S2NwTMDe4Vcs6nAoTeMYlA,Golden Fried Dumpling,192 Duffield St,{40.6925117969513:-73.9843697100878},345,3.5,11201,chinese
S5VN-lFmTdI5VVQ0qFyfCQ,Fortune Place,286 Broadway,{40.70849:-73.9585},16,3.5,11211,chinese
2PY9Fty_6QRpnZGIxo34eQ,Chung Hing,157 Court St,{40.688841:-73.992521},32,2.5,11201,chinese
jY24wzoHi-DSHYSybWao7w,Ting Hua New Kitchen,351 Smith St,{40.679817:-73.99488},46,3.0,11231,chinese
Sj2StOWkhHIPE6_sS5RMCQ,Evergreen On 38,10 E 38th St,{40.75041:-73.98199},237,3.5,10016,chinese
tS4aiWBYgzlqKX898jr3_w,Shun Wang Restaurant,81-25 Broadway,{40.7431373596191:-73.8830413818359},153,4.0,11373,chinese
iFAAI-7NoceHYVybom5SyA,New Peking,7715 37th Ave,{40.7494475:-73.8884253},57,3.5,11372,chinese
3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,8305 Broadway,{40.741153717041:-73.8796234130859},556,4.0,11373,chinese
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,14508 14th Ave,{40.786695:-73.8219},91,4.0,11357,chinese
-T_5QJwgPMxfXTeOmpImsA,Char Sue,119 Essex St,{40.7196000924977:-73.9879152551293},166,4.5,10002,chinese
Qwd4Tv-CqgO2Yl9zZgkKOQ,Shun Lee Palace,155 E 55th St,{40.75945:-73.96907},298,3.0,10022,chinese
1GNH6ZldleY8rKtWNZX_yg,Baybridge Szechuan Restaurant,20806 Cross Island Pkwy,{40.78836:-73.785357},47,4.0,11360,chinese
1MqGlFP3b7H77fzUkJMKgw,Mooncake Foods,28 Watts St,{40.723596182527:-74.00409635108},510,4.0,10013,chinese
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,14 E 34th St,{40.747844:-73.983901},708,4.0,10016,chinese
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,14A Elizabeth St,{40.7159077:-73.997383},472,4.0,10013,chinese
_MdNLeBAcwv5Nb2yArZFvg,Happy Garden,2926 30th Ave,{40.76725:-73.92279},67,3.5,11102,chinese
8JUmgPzucg0qbc8oRSYgJw,New Choi Hee II,5907 Grand Ave,{40.72083:-73.9079299},5,4.0,11378,chinese
hDrPCldN8HJoQfK2a6t_uA,403 Restaurant,403 Church Ave,{40.644306:-73.976409},20,4.0,11218,chinese
VQ5YGa4L4AT3ugF61hM9qQ,Zongzi lady,Chrystie St Grand St,{40.7181661:-73.9938466},21,4.5,10002,chinese
_fZQDgmasvWBtCTj9583lg,Wok Express,2133 3rd Ave,{40.798202:-73.939417},12,4.0,10035,chinese
ipv4lBvbfVzCnSahqrJckQ,Little Pepper,18-24 College Point Blvd,{40.78245:-73.84618},303,4.0,11356,chinese
qGgQMVExGERqGhZNDM2ROg,Wu Liang Ye,36 W 48th St,{40.75781:-73.97994},497,3.5,10036,chinese
VDbMrjBq-XAKZTS_cgB9_A,Asian 59,207 E 59th St,{40.76153:-73.96595},73,3.5,10022,chinese
ctfDC3-bK-Up3IC5wFnBVQ,Double Chinese Restaurant,61-10 Myrtle Ave,{40.700626:-73.893798},7,4.0,11385,chinese
jjJc_CrkB2HodEinB6cWww,LoveMama,174 2nd Ave,{40.7303859:-73.9860613},4580,4.5,10003,chinese
dhR4FMfoN0-MT5JOs7B-5g,Rice Noodle Cart,153 Centre St,{40.71792:-74.00021},64,4.5,10013,chinese
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,{40.75884:-73.99319},473,3.0,10036,chinese
l1nX-f46dmOEmYPoiuLSaw,Peking Duck House,236 E 53rd St,{40.756912:-73.968109},426,3.5,10022,chinese
DyC5HxYK8E09N2Hb-6WyGQ,ChopStix Sheepshead Bay,3790 Nostrand Ave,{40.59116:-73.9403},273,3.5,11235,chinese
zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,49 W 20th St,{40.7409694:-73.9934031},350,3.0,10011,chinese
u6Yrkowq8k5zBpClvjX2FA,Happy Garden Chinese Restaurant,7211 3rd Ave,{40.63314:-74.02678},38,4.0,11209,chinese
YkHSu1qIQvG9uxTTBUYIoQ,King Garden Restaurant,4316 Broadway,{40.85188:-73.9346599},14,4.0,10033,chinese
0V9kFPYzh8zcoZOKhXuTZw,Take Your Hand,5701 8th Ave,{40.63704:-74.00775},1,5.0,11220,chinese
SNDUD4LFjVHWwrdAkokxRg,Mei Yu Spring,29 Catherine St,{40.7125753536096:-73.9971762470746},77,4.0,10002,chinese
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,1817 2nd Ave,{40.783159:-73.948244},117,3.5,10128,chinese
NjBgTtcJgdXKLvqYt3C8CQ,Bite Of Hong Kong,81 Chrystie St,{40.7174007:-73.99437},95,3.5,10002,chinese
rHg81VzTGVREMCfMmgYMog,Delicious Wok,5952 Summerfield St,{40.700328:-73.896705},26,4.5,11385,chinese
2lJwfmyRKO8zFz5Xuiw11w,The Cottage,360 Amsterdam Ave,{40.7820668155281:-73.9793799398146},322,3.0,10024,chinese
7Ap1bmY3u_uM9L63fy0g7A,Ho Wah Chinese Restaurant,551 Gates Ave,{40.6870242760585:-73.944796100731},5,4.0,11216,chinese
xrTUkzB4YQTXm8TKdNyJ4A,Oriental Palace Kitchen,3030 Mermaid Ave,{40.57512:-73.99729},19,4.5,11224,chinese
AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,88-38 Sutphin Blvd,{40.7043147:-73.8091804},259,4.5,11435,chinese
OyUqDYNctt81gsNLvfHp5A,Homei Restaurant,222 Malcolm X Blvd,{40.6854858398438:-73.9298324584961},12,4.0,11221,chinese
q2bIyvU8CQwiB6xe_iVs0g,Fan Fried Rice Bar,525 Dekalb Ave,{40.69099:-73.95587},62,4.5,11205,chinese
G9uSeXMXv6QB8ZEQeOhYVA,Good Friend 1,1376 Nostrand Ave,{40.65314:-73.9499699},19,3.5,11226,chinese
b03GEE_pYlLCdD6yShZKqw,New Chinatown Restaurant of New York,11 Avenue D,{40.720527:-73.978652},12,4.0,10009,chinese
zPMSuQJRpXi11G_Tqv1LJQ,Mr. Wonton,78-05 Jamaica Ave,{40.6919899:-73.8639984},24,4.0,11421,chinese
vLPC4i4StmkyKLe2LrQX-A,New Cheung Lee Kitchen,108 Kingston Ave,{40.676:-73.94172},5,4.0,11213,chinese
FfUc69vNKeTkGqdpnq0giQ,Fansway Teriyaki Kitchen,1513A Myrtle Ave,{40.6992860185837:-73.9152270555496},8,4.5,11237,chinese
OfVP8lDL1Juk8b8Hlx7fQg,New China Tung,140 5th Ave,{40.678642:-73.97927},47,3.5,11217,chinese
bDsXyYwzk4I9_7l51D_gaA,Cafe Evergreen,1367 1st Ave,{40.76891:-73.9556},167,3.5,10021,chinese
HICimyBWKDwrXLnBuDZOZw,Wah Yoan Chinese Kitchen,3486 E Tremont Ave,{40.83134:-73.82717},8,4.5,10465,chinese
hjlvKeRTHA5mh1dNX4yM-w,Nb Wing Wong,42 Bowery,{40.71554:-73.99672},8,4.5,10013,chinese
y8JSKjpWeQg8vzm5wovOwQ,The Bund,100-30 Queens Blvd,{40.7264404960967:-73.8532474276788},235,3.5,11375,chinese
ELB1RgCv39PBewQx5gmW7Q,Xing Xing,9712 Rockaway Beach Blvd,{40.5848875:-73.8194803},12,3.0,11693,chinese
d6pcRMV1YUDFTKO_p9d-sA,Wong Kwong Hop,85-27 Grand Ave,{40.735727:-73.88152},71,4.5,11373,chinese
IGjdEM0s4WfOYrMSzO6q9Q,KROK Brooklyn,117 Columbia St,{40.68761:-74.0013},53,4.5,11231,chinese
mJtzpKUPK2GquqpR9JS-jQ,Xing Wang No. 1,62 W Burnside Ave,{40.85421:-73.91},3,5.0,10453,chinese
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,3 Doyers St,{40.71424:-73.99799},425,4.0,10013,chinese
9K8VhYvIA26AFMQY8S1soQ,M Noodle Shop,549 Metropolitan Ave,{40.714257:-73.950646},348,3.0,11211,chinese
ru9KtvY8f_b2SKrKwtS3CA,Lo-Fatt-Chow,720 Monroe St C-103,{40.7474615723213:-74.0378006521148},101,4.0,07030,chinese
VKVKKCxE9aU6rgfGEkD0_A,Chen's Garden,11046 Flatlands Ave,{40.6500633:-73.8909008},11,4.0,11207,chinese
6wJOojpF2c4lLeBNbTBB0A,Baoburg,614 Manhattan Ave,{40.7234929271998:-73.9503321851175},199,4.0,11222,chinese
A_e9adJ7v_U7trur2JMrgA,Grill On Lee,108 Lee Ave,{40.7044641162683:-73.9587070047855},13,4.0,11211,chinese
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,3320 Broadway,{40.760806:-73.923281},44,3.5,11106,chinese
IQ91FltwJmIPhS6fKKf2pw,China 1 Kitchen,609 Main St,{40.7632023290684:-73.9490040654764},55,2.5,10044,chinese
nrPfcOC4mGnEL-9CpoGhMg,Ming's Caffe,28 Canal St,{40.714321:-73.990509},106,4.0,10002,chinese
wo7-TKh4B37RTBjPNtkp7w,Chengdu1,166 15th St,{40.7323552298113:-74.039612951068},77,3.5,07310,chinese
akWRnF0VFJLJD4uOnGWB-g,Po Wong Restaurant,617 Summit Ave,{40.758224:-74.044303},23,4.0,07087,chinese
U2x299aFPwXRYXlMxyO4tw,New Golden Dragon Restaurant,398 W 145th St,{40.8242006:-73.9455163},28,4.0,10031,chinese
XQe54YWdzQHCsxdDVEGLrA,Red Apple Restaurant,225 Columbia St,{40.684446:-74.002834},20,3.5,11231,chinese
hBbAmEYXM4L03AU9Vt_p9g,Hong Kong Station,157 W 47th St,{40.75894:-73.98372},116,3.5,10036,chinese
